data,produto,categoria,quantidade,preco_unitario,loja
2023-05-26,Produto 54,Alimentos,9,3032.48,Loja C
2023-10-17,Produto 520,Roupas,10,2653.44,Loja B
2023-11-17,Produto 520,Eletrônicos,6,3428.63,Loja A
2023-02-17,Produto 495,Brinquedos,9,1248.06,Loja B
2024-01-12,Produto 363,Roupas,5,1456.2,Loja A
2024-02-13,Produto 217,Eletrônicos,9,1855.4,Loja E
2023-03-08,Produto 900,Roupas,5,4516.88,Loja E
2024-01-19,Produto 693,Alimentos,1,4408.55,Loja C
2023-11-05,Produto 250,Roupas,2,3030.57,Loja D
2023-09-20,Produto 46,Livros,2,1845.07,Loja E
2023-03-17,Produto 956,Brinquedos,7,1258.53,Loja E
2023-12-07,Produto 608,Alimentos,9,4022.8,Loja B
2023-10-06,Produto 873,Brinquedos,9,3614.1,Loja B
2024-01-21,Produto 188,Roupas,1,4508.73,Loja E
2023-06-10,Produto 386,Alimentos,6,1919.8,Loja A
2023-03-29,Produto 481,Eletrônicos,1,1626.41,Loja B
2023-02-25,Produto 173,Eletrônicos,6,3064.35,Loja A
2023-02-03,Produto 376,Eletrônicos,2,1427.32,Loja E
2023-12-11,Produto 397,Eletrônicos,1,3680.16,Loja D
2023-04-14,Produto 542,Brinquedos,9,584.14,Loja A
2023-05-11,Produto 601,Alimentos,10,2734.26,Loja D
2023-01-20,Produto 833,Roupas,7,2799.1,Loja A
2023-10-10,Produto 346,Roupas,2,2397.0,Loja D
2023-01-08,Produto 41,Roupas,5,4620.16,Loja A
2023-08-07,Produto 876,Brinquedos,7,412.6,Loja C
2023-11-05,Produto 856,Brinquedos,4,518.56,Loja D
2024-06-03,Produto 3,Eletrônicos,3,3736.81,Loja A
2024-03-04,Produto 205,Brinquedos,9,1934.24,Loja B
2023-07-07,Produto 52,Livros,2,3602.49,Loja E
2023-07-16,Produto 54,Alimentos,5,1608.67,Loja D
2023-03-23,Produto 10,Alimentos,6,452.23,Loja C
2024-03-11,Produto 548,Eletrônicos,8,2454.46,Loja D
2023-02-16,Produto 291,Roupas,7,1372.83,Loja D
2023-02-02,Produto 439,Eletrônicos,1,49.22,Loja A
2024-02-03,Produto 69,Roupas,1,1901.16,Loja B
2024-06-09,Produto 847,Alimentos,4,1723.4,Loja E
2023-10-20,Produto 0,Alimentos,9,901.0,Loja B
2023-03-26,Produto 944,Livros,5,184.02,Loja C
2023-04-02,Produto 753,Livros,10,2190.75,Loja E
2024-06-01,Produto 55,Livros,10,4975.74,Loja E
2024-04-26,Produto 914,Alimentos,3,1957.35,Loja D
2023-04-30,Produto 47,Alimentos,5,509.8,Loja B
2024-06-07,Produto 331,Livros,4,2031.92,Loja E
2024-03-31,Produto 945,Alimentos,1,533.87,Loja B
2023-12-29,Produto 739,Brinquedos,7,2716.49,Loja A
2024-05-23,Produto 814,Alimentos,9,1615.23,Loja E
2023-02-18,Produto 286,Brinquedos,2,1266.73,Loja A
2024-05-10,Produto 436,Roupas,7,2686.0,Loja D
2023-01-23,Produto 583,Alimentos,2,2032.3,Loja C
2024-05-13,Produto 551,Brinquedos,4,1789.98,Loja E
2023-01-22,Produto 539,Alimentos,3,4822.48,Loja A
2023-08-07,Produto 640,Alimentos,6,2318.57,Loja C
2023-04-30,Produto 827,Roupas,10,3125.72,Loja B
2023-01-11,Produto 347,Brinquedos,6,487.29,Loja B
2023-10-20,Produto 669,Roupas,1,1982.1,Loja E
2023-09-28,Produto 134,Eletrônicos,10,1769.77,Loja A
2023-06-27,Produto 572,Livros,4,3123.18,Loja E
2023-05-03,Produto 561,Livros,2,414.19,Loja A
2023-01-14,Produto 109,Eletrônicos,3,2869.55,Loja A
2024-04-26,Produto 540,Roupas,6,2960.26,Loja E
2023-08-16,Produto 231,Alimentos,2,4687.87,Loja A
2024-02-23,Produto 565,Brinquedos,3,4195.33,Loja E
2024-04-08,Produto 884,Brinquedos,2,1703.06,Loja D
2023-08-24,Produto 461,Livros,3,272.05,Loja C
2023-10-17,Produto 60,Roupas,1,2465.28,Loja D
2024-03-27,Produto 813,Eletrônicos,2,576.94,Loja A
2023-03-13,Produto 232,Livros,1,279.26,Loja E
2023-02-25,Produto 712,Brinquedos,2,3808.44,Loja A
2023-10-11,Produto 644,Eletrônicos,2,923.11,Loja A
2023-04-09,Produto 463,Livros,4,4512.27,Loja D
2023-10-12,Produto 463,Roupas,8,2156.15,Loja D
2023-02-23,Produto 633,Brinquedos,9,3241.52,Loja A
2023-03-18,Produto 466,Alimentos,1,4838.36,Loja B
2023-08-14,Produto 898,Livros,3,3484.98,Loja C
2023-10-16,Produto 461,Eletrônicos,6,3738.69,Loja A
2023-11-15,Produto 226,Roupas,10,2938.5,Loja D
2023-12-27,Produto 989,Alimentos,4,355.32,Loja A
2023-06-29,Produto 378,Eletrônicos,5,2686.4,Loja A
2023-12-04,Produto 21,Roupas,6,274.12,Loja B
2023-02-10,Produto 159,Roupas,9,1135.83,Loja D
2024-06-14,Produto 849,Brinquedos,10,4715.47,Loja B
2024-02-13,Produto 998,Alimentos,3,3993.04,Loja D
2023-09-20,Produto 402,Alimentos,5,4616.2,Loja B
2023-11-28,Produto 406,Brinquedos,1,1887.55,Loja C
2023-05-29,Produto 580,Alimentos,2,3131.07,Loja E
2023-07-25,Produto 777,Livros,2,4520.69,Loja A
2023-08-06,Produto 611,Roupas,5,1337.23,Loja D
2023-05-12,Produto 903,Livros,9,515.76,Loja C
2024-03-04,Produto 631,Livros,6,799.6,Loja A
2024-02-01,Produto 987,Alimentos,4,2591.99,Loja E
2024-04-01,Produto 214,Brinquedos,6,3330.53,Loja E
2023-10-11,Produto 161,Alimentos,4,4506.69,Loja A
2023-06-26,Produto 144,Roupas,2,2136.04,Loja E
2024-01-12,Produto 71,Alimentos,8,186.65,Loja C
2024-03-04,Produto 27,Roupas,8,2231.28,Loja D
2023-05-21,Produto 286,Livros,2,3703.06,Loja A
2024-05-07,Produto 939,Brinquedos,9,3200.44,Loja B
2024-02-09,Produto 202,Eletrônicos,4,573.56,Loja E
2024-05-25,Produto 970,Livros,8,2632.21,Loja E
2023-06-02,Produto 259,Livros,4,2824.13,Loja E
2023-04-26,Produto 4,Brinquedos,6,1899.7,Loja D
2024-04-30,Produto 18,Eletrônicos,2,3777.64,Loja E
2024-01-27,Produto 473,Eletrônicos,2,105.8,Loja E
2024-05-22,Produto 895,Eletrônicos,2,1699.32,Loja E
2023-07-04,Produto 40,Roupas,6,1626.94,Loja B
2023-04-13,Produto 773,Roupas,4,2630.59,Loja D
2023-09-12,Produto 708,Eletrônicos,5,2700.55,Loja C
2023-11-29,Produto 935,Livros,5,4084.84,Loja D
2023-12-14,Produto 493,Alimentos,3,3015.94,Loja B
2023-08-12,Produto 960,Roupas,1,3163.33,Loja C
2024-04-12,Produto 695,Livros,5,946.92,Loja A
2024-04-01,Produto 535,Alimentos,1,514.04,Loja A
2023-10-10,Produto 114,Brinquedos,1,3059.42,Loja C
2024-02-08,Produto 931,Roupas,10,3356.28,Loja D
2023-08-17,Produto 867,Livros,4,61.93,Loja C
2024-03-16,Produto 573,Eletrônicos,2,3391.73,Loja D
2023-01-31,Produto 362,Livros,10,3126.84,Loja B
2024-05-18,Produto 301,Livros,5,902.18,Loja B
2023-08-17,Produto 152,Roupas,2,805.33,Loja B
2024-05-30,Produto 481,Alimentos,7,3100.99,Loja C
2024-03-22,Produto 88,Livros,7,83.07,Loja C
2023-12-21,Produto 403,Livros,9,1259.14,Loja E
2023-04-13,Produto 125,Brinquedos,8,2852.61,Loja E
2023-08-13,Produto 816,Brinquedos,7,4116.51,Loja E
2024-03-05,Produto 948,Eletrônicos,2,4218.49,Loja B
2023-09-09,Produto 125,Roupas,4,4375.74,Loja D
2023-09-06,Produto 743,Livros,7,945.78,Loja B
2023-02-11,Produto 203,Brinquedos,2,1286.6,Loja D
2023-04-05,Produto 647,Alimentos,9,3195.58,Loja E
2023-05-15,Produto 40,Eletrônicos,4,4593.83,Loja A
2023-07-27,Produto 859,Brinquedos,3,866.89,Loja A
2023-12-10,Produto 196,Alimentos,3,848.15,Loja A
2024-06-01,Produto 901,Alimentos,6,2423.55,Loja C
2024-04-01,Produto 822,Eletrônicos,5,1399.74,Loja E
2023-12-08,Produto 404,Brinquedos,2,2267.02,Loja B
2023-09-24,Produto 656,Eletrônicos,9,4353.24,Loja C
2023-03-04,Produto 945,Roupas,7,1759.03,Loja A
2023-05-25,Produto 682,Brinquedos,4,2497.9,Loja C
2024-01-14,Produto 557,Alimentos,5,3611.88,Loja B
2023-11-23,Produto 569,Eletrônicos,8,4156.78,Loja B
2024-05-14,Produto 433,Roupas,7,1166.79,Loja A
2023-03-24,Produto 375,Eletrônicos,4,2109.14,Loja B
2023-07-22,Produto 918,Eletrônicos,8,682.34,Loja E
2023-01-29,Produto 111,Alimentos,6,4404.36,Loja B
2023-02-04,Produto 601,Brinquedos,5,1207.24,Loja A
2023-06-19,Produto 6,Livros,6,1560.06,Loja E
2023-02-10,Produto 949,Roupas,6,2909.02,Loja E
2024-03-21,Produto 911,Eletrônicos,2,4443.61,Loja C
2023-07-22,Produto 528,Alimentos,4,3649.47,Loja E
2023-07-28,Produto 715,Brinquedos,1,2326.5,Loja B
2023-12-16,Produto 540,Brinquedos,9,2246.67,Loja B
2023-04-09,Produto 375,Brinquedos,7,727.17,Loja B
2023-01-22,Produto 842,Roupas,5,1098.42,Loja E
2023-08-13,Produto 791,Alimentos,6,3982.36,Loja B
2023-09-08,Produto 110,Alimentos,3,4818.53,Loja C
2023-08-28,Produto 725,Roupas,7,482.06,Loja B
2023-09-04,Produto 688,Eletrônicos,7,1311.91,Loja A
2024-04-28,Produto 682,Brinquedos,9,1174.35,Loja E
2024-05-22,Produto 599,Alimentos,9,3020.79,Loja E
2023-12-06,Produto 793,Roupas,7,74.82,Loja C
2023-04-12,Produto 950,Alimentos,8,4729.75,Loja C
2023-08-10,Produto 359,Roupas,8,3155.56,Loja B
2023-04-29,Produto 111,Eletrônicos,2,892.89,Loja A
2023-07-24,Produto 941,Alimentos,1,4979.07,Loja D
2023-03-10,Produto 387,Alimentos,8,4495.43,Loja C
2023-07-23,Produto 87,Brinquedos,3,4414.58,Loja E
2023-03-04,Produto 715,Alimentos,7,608.63,Loja A
2023-11-05,Produto 666,Brinquedos,7,523.53,Loja E
2023-12-11,Produto 384,Alimentos,4,2229.52,Loja B
2023-02-12,Produto 629,Alimentos,2,3440.37,Loja B
2023-07-10,Produto 38,Eletrônicos,1,4421.37,Loja E
2023-07-13,Produto 264,Livros,7,2611.06,Loja A
2023-03-30,Produto 55,Eletrônicos,9,3963.33,Loja A
2023-04-14,Produto 763,Roupas,3,3727.37,Loja A
2023-08-17,Produto 710,Livros,10,4983.55,Loja D
2024-01-08,Produto 506,Roupas,9,2265.19,Loja E
2023-02-16,Produto 806,Roupas,7,1933.72,Loja A
2023-07-18,Produto 679,Brinquedos,4,1546.52,Loja B
2023-07-22,Produto 491,Roupas,10,2636.81,Loja D
2023-12-09,Produto 751,Eletrônicos,5,227.11,Loja D
2023-06-19,Produto 696,Brinquedos,3,1266.4,Loja A
2023-03-12,Produto 828,Alimentos,9,2844.37,Loja C
2023-06-02,Produto 554,Brinquedos,5,2644.34,Loja B
2023-02-20,Produto 366,Eletrônicos,8,2353.47,Loja A
2024-06-05,Produto 481,Livros,2,1593.56,Loja E
2023-02-23,Produto 323,Brinquedos,10,304.11,Loja B
2023-08-09,Produto 223,Eletrônicos,4,3497.41,Loja C
2024-04-13,Produto 315,Alimentos,8,975.04,Loja E
2023-05-07,Produto 325,Livros,8,1024.13,Loja B
2023-11-06,Produto 0,Alimentos,3,3199.98,Loja D
2023-07-10,Produto 516,Alimentos,6,310.45,Loja D
2024-02-29,Produto 27,Alimentos,2,4530.28,Loja B
2024-01-06,Produto 82,Livros,9,2964.78,Loja E
2024-02-23,Produto 619,Brinquedos,9,1398.57,Loja E
2023-06-02,Produto 519,Livros,8,3360.17,Loja B
2024-05-27,Produto 520,Brinquedos,9,1222.67,Loja C
2024-06-28,Produto 520,Eletrônicos,2,969.83,Loja E
2023-11-14,Produto 998,Roupas,5,3555.03,Loja B
2024-03-02,Produto 26,Livros,5,371.43,Loja B
2023-04-08,Produto 927,Brinquedos,8,3038.34,Loja C
2023-10-23,Produto 41,Alimentos,4,3203.38,Loja E
2023-01-21,Produto 803,Roupas,1,3517.79,Loja D
2023-05-25,Produto 686,Brinquedos,7,4500.58,Loja B
2023-04-01,Produto 56,Alimentos,8,3912.83,Loja B
2023-04-09,Produto 228,Alimentos,6,3980.31,Loja D
2023-06-08,Produto 44,Livros,6,4471.02,Loja D
2023-02-07,Produto 286,Alimentos,2,4809.66,Loja A
2024-05-24,Produto 553,Alimentos,9,4573.02,Loja C
2024-02-05,Produto 219,Alimentos,7,2656.18,Loja E
2024-05-05,Produto 672,Brinquedos,4,1967.0,Loja C
2023-03-23,Produto 884,Brinquedos,3,3570.67,Loja B
2023-01-20,Produto 797,Livros,9,462.98,Loja E
2023-10-19,Produto 590,Roupas,10,3390.4,Loja D
2023-06-24,Produto 102,Livros,2,536.34,Loja A
2023-01-05,Produto 506,Brinquedos,5,3976.18,Loja D
2024-05-10,Produto 765,Roupas,9,1288.81,Loja B
2024-06-25,Produto 606,Alimentos,4,2885.71,Loja A
2024-05-09,Produto 440,Alimentos,9,3262.05,Loja C
2023-08-14,Produto 861,Alimentos,6,2100.84,Loja E
2023-06-30,Produto 669,Brinquedos,4,2858.94,Loja D
2023-07-14,Produto 819,Livros,3,4467.06,Loja A
2023-07-17,Produto 850,Roupas,2,707.51,Loja C
2023-04-28,Produto 754,Eletrônicos,2,3716.63,Loja A
2023-03-30,Produto 671,Roupas,2,756.52,Loja B
2024-06-21,Produto 656,Eletrônicos,1,2497.02,Loja A
2023-06-19,Produto 632,Livros,1,3905.29,Loja D
2023-07-01,Produto 756,Eletrônicos,6,964.27,Loja D
2023-06-26,Produto 419,Livros,5,3707.53,Loja C
2023-05-23,Produto 939,Livros,9,1630.88,Loja C
2024-06-03,Produto 77,Alimentos,6,2393.46,Loja B
2023-07-26,Produto 562,Eletrônicos,7,1541.59,Loja E
2023-11-28,Produto 532,Roupas,3,2019.53,Loja C
2023-11-05,Produto 541,Alimentos,1,4713.78,Loja E
2024-04-07,Produto 26,Brinquedos,5,4148.48,Loja D
2024-03-16,Produto 923,Alimentos,1,1989.19,Loja B
2024-03-30,Produto 859,Livros,9,3993.75,Loja E
2023-09-26,Produto 645,Alimentos,10,444.09,Loja B
2023-07-17,Produto 478,Livros,4,4422.84,Loja D
2023-10-24,Produto 749,Eletrônicos,5,1869.39,Loja D
2023-01-17,Produto 619,Alimentos,6,806.28,Loja D
2023-01-12,Produto 865,Brinquedos,9,1130.76,Loja E
2024-02-03,Produto 525,Roupas,5,3319.46,Loja A
2023-10-23,Produto 454,Livros,6,4907.08,Loja B
2023-08-05,Produto 179,Alimentos,8,1025.92,Loja B
2024-03-06,Produto 77,Alimentos,6,4992.59,Loja D
2023-02-15,Produto 493,Eletrônicos,6,1256.81,Loja A
2024-03-22,Produto 314,Alimentos,9,4458.6,Loja A
2024-01-01,Produto 150,Eletrônicos,8,892.68,Loja B
2023-08-27,Produto 413,Eletrônicos,10,1094.95,Loja B
2024-01-27,Produto 401,Brinquedos,6,19.11,Loja B
2023-09-29,Produto 518,Roupas,10,602.71,Loja B
2024-03-25,Produto 589,Brinquedos,9,44.5,Loja E
2023-05-26,Produto 987,Roupas,10,2949.4,Loja C
2023-07-16,Produto 692,Brinquedos,9,4655.85,Loja E
2023-06-07,Produto 894,Brinquedos,7,99.16,Loja B
2023-03-28,Produto 955,Roupas,10,2986.97,Loja D
2023-02-15,Produto 908,Eletrônicos,5,1576.5,Loja E
2024-06-24,Produto 498,Livros,10,4299.55,Loja E
2023-06-30,Produto 93,Alimentos,2,2304.27,Loja A
2023-12-28,Produto 187,Roupas,3,1341.36,Loja D
2023-12-31,Produto 92,Eletrônicos,8,4968.98,Loja E
2023-07-02,Produto 642,Alimentos,5,4008.04,Loja B
2023-01-23,Produto 919,Livros,4,4750.28,Loja A
2023-08-08,Produto 652,Eletrônicos,10,4361.3,Loja B
2024-05-12,Produto 110,Livros,2,3183.98,Loja C
2023-01-26,Produto 27,Brinquedos,8,2307.71,Loja D
2024-02-17,Produto 25,Roupas,2,443.2,Loja E
2023-10-02,Produto 55,Brinquedos,3,2332.64,Loja D
2023-05-01,Produto 804,Roupas,6,1945.43,Loja E
2023-08-19,Produto 247,Livros,1,4918.88,Loja E
2023-01-18,Produto 928,Eletrônicos,7,2100.33,Loja B
2023-03-22,Produto 826,Roupas,7,626.41,Loja E
2023-09-01,Produto 495,Livros,2,3819.66,Loja A
2023-10-14,Produto 817,Roupas,5,4223.34,Loja E
2023-10-07,Produto 392,Roupas,4,4067.62,Loja C
2024-02-04,Produto 438,Alimentos,10,3897.99,Loja C
2023-05-06,Produto 624,Livros,5,1109.52,Loja E
2023-04-06,Produto 400,Brinquedos,8,58.97,Loja A
2023-08-03,Produto 905,Livros,8,2741.52,Loja A
2024-03-07,Produto 948,Roupas,9,4377.04,Loja B
2023-07-28,Produto 751,Brinquedos,9,3941.49,Loja E
2023-08-11,Produto 38,Alimentos,6,4109.43,Loja B
2024-05-18,Produto 170,Livros,8,4725.06,Loja E
2023-07-06,Produto 179,Roupas,9,50.93,Loja C
2023-12-21,Produto 327,Alimentos,1,130.91,Loja C
2023-07-26,Produto 102,Alimentos,2,4188.89,Loja A
2023-02-21,Produto 761,Livros,1,678.83,Loja B
2023-07-09,Produto 461,Livros,10,1251.52,Loja B
2024-02-27,Produto 823,Brinquedos,2,2221.39,Loja C
2023-11-17,Produto 979,Roupas,9,3063.71,Loja D
2024-04-13,Produto 571,Livros,10,3520.83,Loja E
2023-08-13,Produto 236,Eletrônicos,9,4538.72,Loja A
2023-04-27,Produto 284,Alimentos,10,3239.0,Loja D
2024-01-14,Produto 31,Brinquedos,2,1841.26,Loja A
2023-04-14,Produto 125,Eletrônicos,8,3203.05,Loja E
2023-02-07,Produto 931,Livros,4,2898.99,Loja A
2024-03-23,Produto 109,Livros,5,3164.94,Loja E
2023-01-17,Produto 300,Eletrônicos,7,4567.93,Loja C
2023-02-24,Produto 186,Roupas,4,2922.87,Loja A
2023-12-27,Produto 13,Livros,9,835.4,Loja B
2023-10-26,Produto 540,Alimentos,8,3805.08,Loja D
2024-06-19,Produto 182,Alimentos,5,2543.48,Loja B
2023-01-16,Produto 971,Brinquedos,4,3013.69,Loja B
2024-01-24,Produto 35,Eletrônicos,8,341.58,Loja C
2023-11-20,Produto 103,Livros,4,826.65,Loja A
2023-05-04,Produto 866,Brinquedos,2,635.86,Loja C
2023-12-19,Produto 846,Eletrônicos,3,1218.76,Loja B
2024-05-18,Produto 736,Brinquedos,6,2348.69,Loja D
2024-04-20,Produto 260,Alimentos,9,4412.77,Loja B
2023-12-09,Produto 862,Brinquedos,7,3852.75,Loja A
2023-04-06,Produto 401,Roupas,2,2377.44,Loja D
2024-03-18,Produto 205,Roupas,6,4079.47,Loja D
2023-12-26,Produto 446,Alimentos,6,3678.94,Loja C
2023-12-29,Produto 601,Livros,7,3853.46,Loja D
2023-07-03,Produto 777,Livros,3,350.37,Loja B
2023-09-15,Produto 904,Alimentos,1,3425.51,Loja D
2023-03-08,Produto 81,Livros,1,769.86,Loja A
2023-08-17,Produto 751,Brinquedos,10,655.31,Loja C
2023-04-06,Produto 801,Livros,6,3599.63,Loja D
2023-07-21,Produto 606,Eletrônicos,8,4045.78,Loja E
2024-06-18,Produto 862,Alimentos,5,4684.04,Loja E
2023-03-07,Produto 364,Livros,1,2817.08,Loja A
2023-03-26,Produto 218,Brinquedos,9,429.65,Loja B
2023-09-29,Produto 620,Eletrônicos,2,2694.77,Loja D
2023-12-27,Produto 633,Alimentos,9,3103.68,Loja E
2024-05-01,Produto 24,Brinquedos,3,2659.16,Loja C
2023-10-07,Produto 23,Brinquedos,6,1055.96,Loja C
2023-08-17,Produto 181,Livros,2,505.88,Loja B
2023-03-28,Produto 395,Eletrônicos,9,2275.32,Loja B
2024-06-10,Produto 455,Roupas,2,1135.67,Loja A
2024-01-14,Produto 314,Roupas,5,3736.08,Loja B
2023-12-14,Produto 289,Livros,4,2181.57,Loja E
2023-04-13,Produto 466,Livros,4,431.02,Loja A
2024-05-05,Produto 655,Alimentos,5,1221.03,Loja E
2023-01-06,Produto 648,Alimentos,10,1681.49,Loja A
2023-07-21,Produto 353,Alimentos,9,2680.72,Loja D
2023-09-30,Produto 196,Eletrônicos,5,798.34,Loja A
2023-01-29,Produto 111,Brinquedos,1,3667.08,Loja A
2023-12-13,Produto 677,Brinquedos,7,325.77,Loja D
2023-06-30,Produto 537,Alimentos,10,2777.96,Loja B
2024-04-17,Produto 300,Brinquedos,3,2439.44,Loja D
2024-01-01,Produto 651,Brinquedos,3,4263.88,Loja E
2023-09-01,Produto 497,Alimentos,3,4722.61,Loja D
2023-06-29,Produto 819,Livros,10,4411.81,Loja D
2023-04-27,Produto 960,Alimentos,7,1517.6,Loja B
2024-03-23,Produto 31,Livros,10,3702.17,Loja B
2024-02-06,Produto 915,Brinquedos,6,4159.92,Loja B
2023-03-20,Produto 45,Eletrônicos,6,1592.25,Loja E
2023-05-18,Produto 654,Eletrônicos,4,795.37,Loja B
2023-05-10,Produto 402,Roupas,10,4318.9,Loja B
2023-11-16,Produto 140,Roupas,7,2568.09,Loja A
2023-09-26,Produto 720,Livros,7,2842.92,Loja C
2023-02-27,Produto 704,Livros,9,501.6,Loja C
2023-04-06,Produto 485,Roupas,3,215.18,Loja C
2023-02-27,Produto 752,Alimentos,7,403.98,Loja D
2023-03-02,Produto 307,Brinquedos,2,4860.06,Loja D
2024-05-10,Produto 862,Eletrônicos,8,2092.74,Loja B
2024-01-01,Produto 466,Alimentos,4,4473.64,Loja D
2023-04-05,Produto 233,Alimentos,2,1594.91,Loja C
2023-06-13,Produto 753,Roupas,2,3325.59,Loja A
2023-10-12,Produto 400,Livros,4,2070.66,Loja C
2023-11-09,Produto 166,Eletrônicos,6,3361.06,Loja D
2024-06-29,Produto 106,Alimentos,10,3348.77,Loja C
2024-06-22,Produto 625,Alimentos,4,2129.53,Loja A
2023-02-19,Produto 96,Alimentos,4,4218.72,Loja A
2023-10-06,Produto 764,Brinquedos,3,4743.37,Loja E
2023-09-09,Produto 41,Livros,4,4466.51,Loja E
2023-10-07,Produto 64,Alimentos,10,4799.76,Loja D
2024-04-21,Produto 480,Eletrônicos,3,4126.01,Loja E
2024-03-27,Produto 921,Roupas,4,2860.63,Loja D
2023-09-30,Produto 151,Eletrônicos,8,1042.34,Loja B
2023-04-11,Produto 650,Roupas,10,2678.17,Loja C
2024-01-13,Produto 807,Eletrônicos,1,1284.38,Loja C
2023-08-13,Produto 30,Eletrônicos,5,1521.04,Loja A
2023-11-05,Produto 817,Roupas,5,4047.39,Loja E
2023-12-10,Produto 321,Livros,7,3392.3,Loja A
2024-05-01,Produto 833,Eletrônicos,1,3526.36,Loja B
2023-05-19,Produto 919,Brinquedos,9,3067.51,Loja E
2023-04-04,Produto 191,Alimentos,9,4750.77,Loja C
2023-05-01,Produto 166,Brinquedos,2,4237.22,Loja E
2024-06-05,Produto 946,Alimentos,6,1252.35,Loja E
2023-12-13,Produto 767,Eletrônicos,3,3473.51,Loja B
2023-10-20,Produto 122,Eletrônicos,9,1416.84,Loja A
2023-02-05,Produto 174,Brinquedos,4,1302.47,Loja A
2023-03-15,Produto 899,Roupas,6,930.42,Loja C
2023-08-04,Produto 68,Brinquedos,6,1118.07,Loja E
2024-06-16,Produto 743,Livros,1,1285.14,Loja D
2024-01-27,Produto 729,Livros,3,264.43,Loja C
2023-03-03,Produto 748,Alimentos,9,4818.4,Loja E
2024-03-10,Produto 905,Brinquedos,7,1533.14,Loja A
2023-06-12,Produto 653,Eletrônicos,7,2283.68,Loja C
2023-04-09,Produto 865,Alimentos,8,216.0,Loja E
2024-02-26,Produto 979,Roupas,2,375.97,Loja C
2024-04-05,Produto 413,Eletrônicos,5,4794.58,Loja E
2024-05-12,Produto 596,Eletrônicos,8,1018.81,Loja A
2023-09-21,Produto 403,Roupas,4,1485.38,Loja C
2023-03-14,Produto 402,Brinquedos,9,4301.58,Loja E
2023-01-22,Produto 809,Livros,4,4596.68,Loja A
2024-06-14,Produto 825,Eletrônicos,6,417.93,Loja E
2024-02-28,Produto 163,Brinquedos,3,2174.78,Loja E
2024-01-10,Produto 846,Roupas,5,1189.61,Loja B
2023-10-26,Produto 972,Eletrônicos,2,1382.58,Loja C
2024-05-26,Produto 936,Livros,1,4123.94,Loja C
2024-05-29,Produto 400,Alimentos,8,3349.53,Loja D
2023-07-28,Produto 456,Roupas,2,380.63,Loja C
2024-03-20,Produto 911,Livros,10,4399.51,Loja B
2024-05-12,Produto 820,Alimentos,5,1321.38,Loja A
2024-03-21,Produto 181,Eletrônicos,9,1760.33,Loja A
2023-09-02,Produto 206,Livros,3,2110.16,Loja B
2023-06-10,Produto 481,Eletrônicos,6,437.98,Loja A
2023-07-23,Produto 308,Brinquedos,4,1342.27,Loja C
2023-08-17,Produto 795,Livros,7,2557.68,Loja C
2024-05-12,Produto 711,Eletrônicos,6,2961.92,Loja B
2023-05-28,Produto 942,Brinquedos,3,2162.81,Loja A
2023-05-02,Produto 744,Livros,4,2481.91,Loja A
2023-09-13,Produto 193,Eletrônicos,1,3008.05,Loja B
2023-06-22,Produto 301,Alimentos,5,124.32,Loja D
2023-04-30,Produto 72,Brinquedos,5,3215.07,Loja A
2023-01-20,Produto 191,Eletrônicos,6,1278.69,Loja E
2024-06-15,Produto 87,Alimentos,10,2930.7,Loja D
2023-10-06,Produto 101,Eletrônicos,7,4997.5,Loja D
2024-01-30,Produto 946,Alimentos,8,496.82,Loja C
2024-06-01,Produto 501,Eletrônicos,5,3721.32,Loja B
2024-04-05,Produto 232,Alimentos,7,1441.73,Loja E
2023-02-11,Produto 264,Eletrônicos,7,4967.26,Loja D
2023-09-07,Produto 953,Brinquedos,6,1680.03,Loja E
2023-08-01,Produto 381,Roupas,3,3670.67,Loja E
2023-10-07,Produto 390,Roupas,7,1767.6,Loja A
2024-06-03,Produto 443,Eletrônicos,9,2545.39,Loja E
2024-01-23,Produto 262,Roupas,4,3870.25,Loja A
2024-04-03,Produto 833,Livros,8,883.2,Loja A
2024-03-25,Produto 131,Alimentos,10,4291.4,Loja A
2023-02-08,Produto 124,Alimentos,1,3847.11,Loja B
2023-04-20,Produto 363,Eletrônicos,8,1587.33,Loja E
2024-01-04,Produto 364,Alimentos,1,4338.32,Loja C
2023-07-21,Produto 953,Alimentos,6,1363.06,Loja C
2023-05-08,Produto 12,Alimentos,5,962.49,Loja E
2023-08-08,Produto 881,Eletrônicos,3,3744.3,Loja D
2023-02-01,Produto 227,Alimentos,10,1868.89,Loja D
2024-03-20,Produto 652,Roupas,10,3727.98,Loja D
2023-04-06,Produto 593,Roupas,8,460.48,Loja E
2023-05-30,Produto 717,Livros,3,3812.69,Loja B
2023-09-09,Produto 983,Brinquedos,7,3129.5,Loja E
2024-04-22,Produto 32,Eletrônicos,10,4745.0,Loja D
2023-11-28,Produto 851,Eletrônicos,9,1734.92,Loja D
2023-01-09,Produto 222,Eletrônicos,4,4119.86,Loja C
2023-05-02,Produto 179,Brinquedos,7,4032.93,Loja D
2024-01-27,Produto 898,Alimentos,6,2878.78,Loja A
2023-12-31,Produto 667,Alimentos,4,2909.4,Loja C
2023-05-21,Produto 836,Roupas,9,302.16,Loja E
2023-09-29,Produto 134,Eletrônicos,6,90.07,Loja E
2024-03-29,Produto 229,Brinquedos,5,3217.78,Loja D
2024-01-05,Produto 570,Brinquedos,1,4987.18,Loja E
