data,produto,categoria,quantidade,preco_unitario,loja
2023-12-24,Smartphone Basic,Celulares,8,2549.85,Loja D
2023-12-30,Cadeira Mini,Escritório,6,1416.46,Loja C
2024-02-18,Luminária Gamer,Escritório,5,1200.46,Loja A
2024-06-18,Liquidificador Pro,Eletrodomésticos,3,991.58,Loja D
2023-02-17,Liquidificador Pro,Eletrodomésticos,1,128.02,Loja C
2023-09-04,Notebook Gamer,Informática,5,4392.6,Loja E
2023-08-09,Aspirador Gamer,Eletrodomésticos,5,867.87,Loja E
2023-11-08,TV LED XL,TV e Áudio,6,1503.18,Loja E
2023-07-06,Teclado Mini,Informática,7,4503.71,Loja B
2024-02-09,Geladeira XL,Eletrodomésticos,1,1412.33,Loja A
2023-02-21,Webcam Mini,Informática,9,2026.2,Loja C
2024-03-03,Geladeira Basic,Eletrodomésticos,9,3501.55,Loja A
2023-08-31,Luminária Basic,Escritório,8,4695.9,Loja E
2023-02-24,Mouse XL,Informática,1,3128.61,Loja D
2023-02-10,Luminária Pro,Escritório,9,3763.04,Loja E
2023-10-31,Geladeira Gamer,Eletrodomésticos,7,2876.44,Loja D
2023-09-16,Mesa Basic,Escritório,1,1502.99,Loja D
2023-10-25,TV LED Plus,TV e Áudio,4,3366.8,Loja B
2023-04-18,TV LED XL,TV e Áudio,1,3981.54,Loja B
2023-12-11,Webcam Basic,Informática,8,2827.57,Loja C
2023-03-08,Home Theater Mini,TV e Áudio,8,3395.28,Loja E
2023-03-24,TV LED Pro,TV e Áudio,1,2836.98,Loja B
2023-08-21,Soundbar Basic,TV e Áudio,5,4726.79,Loja B
2024-06-11,Luminária Pro,Escritório,5,2213.66,Loja C
2023-07-05,Teclado Pro,Informática,2,4450.06,Loja D
2023-11-06,Aspirador Pro,Eletrodomésticos,7,3292.99,Loja A
2024-01-10,Carregador Gamer,Celulares,6,332.64,Loja C
2023-08-12,Notebook Basic,Informática,5,1666.26,Loja B
2023-04-08,Organizador Plus,Escritório,10,4055.53,Loja C
2023-03-12,Teclado Basic,Informática,7,3866.01,Loja C
2023-12-22,Aspirador Pro,Eletrodomésticos,10,4512.58,Loja E
2024-03-21,Home Theater Pro,TV e Áudio,5,2909.6,Loja D
2023-11-02,Mouse Pro,Informática,1,1120.04,Loja E
2023-04-27,TV LED XL,TV e Áudio,3,3850.43,Loja C
2023-04-20,Mouse Plus,Informática,6,2712.54,Loja E
2023-04-11,Soundbar Basic,TV e Áudio,5,3047.47,Loja D
2023-09-28,TV LED Pro,TV e Áudio,1,4949.39,Loja D
2023-09-09,TV LED Plus,TV e Áudio,5,284.49,Loja E
2023-10-19,Soundbar Mini,TV e Áudio,9,2392.83,Loja C
2023-02-20,TV LED Plus,TV e Áudio,3,2221.34,Loja E
2024-05-29,Smartphone Mini,Celulares,5,2280.33,Loja B
2023-06-23,Smartphone Basic,Celulares,9,1845.38,Loja E
2023-10-07,TV LED Pro,TV e Áudio,2,4980.88,Loja B
2023-07-04,Organizador Gamer,Escritório,10,416.06,Loja D
2024-04-05,Smartphone Plus,Celulares,8,2607.81,Loja B
2023-02-23,Webcam XL,Informática,5,3339.53,Loja C
2023-04-02,Liquidificador Pro,Eletrodomésticos,9,3477.48,Loja D
2023-05-09,Carregador XL,Celulares,1,848.82,Loja C
2023-12-24,Notebook Gamer,Informática,7,2101.93,Loja B
2024-01-19,Organizador Plus,Escritório,4,3236.11,Loja A
2023-02-03,Luminária Mini,Escritório,8,1250.54,Loja E
2023-04-21,Ventilador Pro,Eletrodomésticos,3,3191.49,Loja A
2023-04-10,TV LED XL,TV e Áudio,6,2037.58,Loja C
2024-04-22,Soundbar Gamer,TV e Áudio,2,4158.99,Loja D
2023-07-27,Liquidificador XL,Eletrodomésticos,5,2833.45,Loja B
2023-07-22,Liquidificador Plus,Eletrodomésticos,6,876.6,Loja D
2024-03-05,Caixa de Som Plus,TV e Áudio,2,3561.37,Loja C
2023-10-17,Organizador Mini,Escritório,10,3960.67,Loja A
2023-10-16,Capa Gamer,Celulares,2,3746.03,Loja D
2023-12-08,Aspirador Pro,Eletrodomésticos,1,3575.65,Loja B
2023-01-18,Fone Bluetooth Plus,Celulares,4,3886.61,Loja E
2024-01-30,Soundbar Basic,TV e Áudio,5,2274.89,Loja B
2023-01-06,Caixa de Som Gamer,TV e Áudio,9,852.11,Loja E
2023-01-11,Organizador XL,Escritório,9,2139.46,Loja B
2023-04-17,Carregador Pro,Celulares,1,746.47,Loja D
2023-02-05,Luminária Basic,Escritório,1,4347.52,Loja A
2024-01-30,TV LED XL,TV e Áudio,6,329.44,Loja A
2023-01-23,TV LED Plus,TV e Áudio,5,4567.4,Loja D
2023-02-11,Soundbar Mini,TV e Áudio,7,2146.57,Loja A
2023-09-23,Luminária Mini,Escritório,2,2000.36,Loja B
2024-04-14,Monitor Mini,Informática,6,4135.39,Loja B
2023-02-26,Liquidificador XL,Eletrodomésticos,4,751.55,Loja D
2023-05-17,Organizador XL,Escritório,3,3444.65,Loja E
2024-04-24,Organizador Mini,Escritório,5,3054.03,Loja E
2023-02-05,TV LED Pro,TV e Áudio,4,4109.8,Loja B
2023-12-15,Geladeira Mini,Eletrodomésticos,5,4284.31,Loja B
2023-08-28,Monitor XL,Informática,6,3942.48,Loja C
2024-02-24,TV LED Mini,TV e Áudio,9,2713.14,Loja B
2023-10-04,Carregador Pro,Celulares,1,37.81,Loja A
2023-07-16,Home Theater Pro,TV e Áudio,7,4175.01,Loja D
2024-05-05,Fone Bluetooth Basic,Celulares,9,2965.1,Loja C
2023-03-08,TV LED Mini,TV e Áudio,4,991.55,Loja D
2023-02-11,Smartphone Basic,Celulares,3,3782.35,Loja E
2024-05-05,Fone Bluetooth Plus,Celulares,9,2596.08,Loja B
2023-05-30,Aspirador Pro,Eletrodomésticos,10,4469.94,Loja C
2023-12-15,Geladeira XL,Eletrodomésticos,3,4048.62,Loja D
2023-05-18,Geladeira Mini,Eletrodomésticos,6,2472.92,Loja B
2023-11-03,Geladeira XL,Eletrodomésticos,8,3886.6,Loja A
2023-04-28,Teclado XL,Informática,3,1029.26,Loja B
2023-01-02,TV LED XL,TV e Áudio,6,2878.54,Loja B
2023-08-28,Carregador Pro,Celulares,8,2162.99,Loja C
2023-02-08,Carregador XL,Celulares,10,3294.75,Loja D
2023-10-03,Ventilador Gamer,Eletrodomésticos,3,3505.99,Loja B
2023-10-24,Aspirador Gamer,Eletrodomésticos,5,3081.8,Loja D
2023-12-14,Soundbar Pro,TV e Áudio,2,3836.44,Loja D
2023-10-17,Mesa Gamer,Escritório,4,4973.71,Loja C
2024-04-10,Luminária Gamer,Escritório,8,1615.92,Loja E
2024-02-20,Webcam XL,Informática,3,1871.69,Loja E
2023-02-15,Notebook Pro,Informática,1,473.84,Loja B
2023-04-28,Home Theater XL,TV e Áudio,3,162.06,Loja A
2024-05-14,Webcam Mini,Informática,7,1664.8,Loja B
2024-02-28,Teclado Gamer,Informática,8,962.06,Loja A
2023-10-22,Notebook Basic,Informática,5,1463.27,Loja E
2023-01-05,Smartphone Gamer,Celulares,3,3779.88,Loja E
2024-04-22,Monitor Plus,Informática,8,3141.73,Loja D
2023-09-16,TV LED XL,TV e Áudio,7,4831.76,Loja C
2023-11-27,TV LED Mini,TV e Áudio,6,2869.43,Loja D
2023-04-05,Aspirador Mini,Eletrodomésticos,6,2647.42,Loja B
2023-01-15,Liquidificador Pro,Eletrodomésticos,10,1600.38,Loja B
2023-12-03,Teclado Gamer,Informática,9,4620.9,Loja E
2023-09-11,Home Theater Gamer,TV e Áudio,6,1623.92,Loja A
2023-07-26,Smartphone Pro,Celulares,2,2389.59,Loja E
2023-10-28,Aspirador Plus,Eletrodomésticos,9,1381.7,Loja E
2023-06-11,Monitor Basic,Informática,8,4280.91,Loja E
2023-12-22,Soundbar Gamer,TV e Áudio,5,1925.62,Loja D
2024-02-21,Aspirador XL,Eletrodomésticos,8,4372.69,Loja A
2023-09-14,Notebook Mini,Informática,8,4540.43,Loja E
2023-03-25,Teclado Mini,Informática,2,971.51,Loja A
2024-02-28,Liquidificador Basic,Eletrodomésticos,8,3977.53,Loja A
2024-03-29,Fone Bluetooth Gamer,Celulares,4,2984.84,Loja E
2024-02-09,Webcam Basic,Informática,2,660.82,Loja E
2024-02-23,Smartphone XL,Celulares,7,4226.03,Loja E
2024-02-13,TV LED Gamer,TV e Áudio,7,441.25,Loja B
2023-03-15,Mouse Plus,Informática,5,4132.63,Loja D
2024-01-03,TV LED XL,TV e Áudio,9,1108.3,Loja B
2023-04-07,Notebook Pro,Informática,7,244.42,Loja C
2023-09-12,Soundbar XL,TV e Áudio,8,1555.16,Loja B
2023-08-01,Liquidificador Gamer,Eletrodomésticos,1,1059.9,Loja C
2023-11-11,Mouse XL,Informática,9,3185.18,Loja C
2023-01-11,Soundbar Basic,TV e Áudio,4,1058.16,Loja C
2024-02-02,Notebook Basic,Informática,9,3706.52,Loja A
2023-05-15,Notebook Mini,Informática,8,342.27,Loja A
2023-10-06,Fone Bluetooth XL,Celulares,3,3284.17,Loja B
2023-06-05,Mesa Gamer,Escritório,5,641.7,Loja B
2023-11-20,TV LED Plus,TV e Áudio,8,3600.93,Loja D
2023-07-23,Webcam XL,Informática,4,3141.35,Loja E
2023-09-17,Cadeira Basic,Escritório,9,4819.24,Loja A
2023-05-10,Teclado Pro,Informática,10,3835.63,Loja B
2024-01-31,Aspirador Mini,Eletrodomésticos,5,2742.63,Loja A
2023-08-23,Fone Bluetooth XL,Celulares,1,1185.07,Loja D
2024-04-23,Fone Bluetooth Pro,Celulares,6,2793.54,Loja B
2024-01-28,Caixa de Som Gamer,TV e Áudio,10,3528.1,Loja C
2023-12-18,Carregador Pro,Celulares,5,3813.29,Loja B
2023-10-27,Carregador XL,Celulares,7,484.45,Loja D
2023-08-21,Mouse Plus,Informática,8,2448.59,Loja D
2023-11-11,Carregador Plus,Celulares,10,3490.41,Loja C
2024-03-22,Cadeira Pro,Escritório,1,3459.78,Loja B
2023-04-06,TV LED XL,TV e Áudio,2,3225.86,Loja E
2023-02-22,Webcam Plus,Informática,9,945.83,Loja A
2023-08-29,Teclado Basic,Informática,10,824.28,Loja C
2024-01-08,Teclado Gamer,Informática,3,921.95,Loja E
2023-07-09,Monitor Gamer,Informática,5,4346.46,Loja D
2024-04-12,Home Theater XL,TV e Áudio,5,4986.1,Loja A
2023-05-09,Caixa de Som Gamer,TV e Áudio,3,1666.91,Loja A
2024-04-02,Soundbar XL,TV e Áudio,1,4523.11,Loja C
2023-08-14,Fone Bluetooth Mini,Celulares,5,2969.13,Loja B
2024-05-15,Notebook Plus,Informática,7,1434.66,Loja D
2023-07-04,Monitor Mini,Informática,9,1480.2,Loja C
2023-04-08,Teclado Plus,Informática,8,742.65,Loja A
2023-01-29,Aspirador Mini,Eletrodomésticos,1,456.75,Loja B
2023-10-06,Aspirador Plus,Eletrodomésticos,8,4065.73,Loja E
2023-09-27,Ventilador Gamer,Eletrodomésticos,7,3371.9,Loja D
2023-09-12,Aspirador Pro,Eletrodomésticos,1,2651.43,Loja E
2023-09-29,Monitor Mini,Informática,10,2772.25,Loja A
2023-07-01,Teclado Mini,Informática,7,2298.93,Loja B
2023-01-24,Ventilador Plus,Eletrodomésticos,4,4384.38,Loja B
2023-10-31,Home Theater Pro,TV e Áudio,9,911.38,Loja C
2023-12-16,Cadeira Gamer,Escritório,7,933.13,Loja D
2023-04-29,Caixa de Som Gamer,TV e Áudio,6,1730.74,Loja B
2023-05-12,Ventilador Basic,Eletrodomésticos,8,4227.16,Loja B
2023-08-12,Webcam XL,Informática,6,4197.06,Loja E
2024-06-02,Carregador Mini,Celulares,5,4815.21,Loja C
2023-03-27,Caixa de Som Plus,TV e Áudio,6,2477.46,Loja D
2024-02-11,Luminária Mini,Escritório,3,64.62,Loja C
2023-02-18,Geladeira Pro,Eletrodomésticos,6,135.63,Loja C
2024-01-08,Carregador Plus,Celulares,9,4550.08,Loja C
2023-11-10,Soundbar Gamer,TV e Áudio,8,2899.2,Loja E
2024-02-23,TV LED XL,TV e Áudio,10,1480.6,Loja D
2023-03-19,Cadeira Pro,Escritório,4,1794.81,Loja B
2023-09-06,Geladeira XL,Eletrodomésticos,5,3452.56,Loja A
2023-08-05,Ventilador Gamer,Eletrodomésticos,10,4590.99,Loja D
2023-05-14,Mouse Pro,Informática,3,2343.52,Loja E
2023-05-28,Monitor Basic,Informática,8,1953.29,Loja D
2024-02-01,Fone Bluetooth XL,Celulares,5,431.35,Loja B
2024-01-04,Geladeira XL,Eletrodomésticos,5,1751.91,Loja C
2023-04-25,Cadeira Plus,Escritório,3,2995.46,Loja A
2023-08-08,Mesa Plus,Escritório,3,1419.73,Loja C
2023-02-04,Cadeira Basic,Escritório,2,2249.43,Loja C
2023-09-09,TV LED Basic,TV e Áudio,3,133.72,Loja B
2023-09-04,Teclado Mini,Informática,4,4921.31,Loja A
2023-10-29,Monitor Plus,Informática,8,2593.06,Loja B
2023-09-15,Liquidificador Mini,Eletrodomésticos,10,3634.65,Loja C
2024-01-03,Monitor Pro,Informática,5,494.85,Loja D
2024-01-25,Liquidificador Pro,Eletrodomésticos,3,4308.25,Loja B
2023-07-03,Cadeira Pro,Escritório,7,257.08,Loja C
2023-03-15,Fone Bluetooth Gamer,Celulares,2,1098.71,Loja B
2023-12-29,Monitor Pro,Informática,10,1508.92,Loja D
2024-05-14,Capa Mini,Celulares,9,1972.88,Loja D
2023-10-13,Notebook Gamer,Informática,10,1628.29,Loja E
2023-03-24,Monitor Mini,Informática,1,2540.33,Loja C
2023-05-23,Home Theater Pro,TV e Áudio,2,2508.75,Loja D
2023-11-24,Aspirador Basic,Eletrodomésticos,2,4922.09,Loja C
2024-05-02,Mesa Basic,Escritório,8,3152.69,Loja E
2023-01-15,Smartphone Plus,Celulares,6,951.49,Loja C
2023-02-02,Aspirador Plus,Eletrodomésticos,10,1198.97,Loja C
2023-01-16,Mouse Pro,Informática,8,1896.49,Loja E
2024-04-12,Carregador Plus,Celulares,2,1229.25,Loja E
2023-07-29,Capa Plus,Celulares,2,4860.96,Loja D
2023-03-12,Mouse XL,Informática,1,588.46,Loja C
2024-03-12,TV LED Plus,TV e Áudio,7,1333.78,Loja E
2023-01-28,Fone Bluetooth Mini,Celulares,2,2764.85,Loja E
2023-07-06,Organizador Mini,Escritório,1,1376.3,Loja E
2024-05-24,Aspirador Gamer,Eletrodomésticos,6,28.47,Loja E
2023-08-15,Organizador Plus,Escritório,4,4888.66,Loja A
2024-01-16,Cadeira Basic,Escritório,6,1256.81,Loja D
2023-02-20,Home Theater Pro,TV e Áudio,3,816.32,Loja D
2023-10-19,Webcam Gamer,Informática,9,1091.53,Loja E
2023-05-10,Luminária Pro,Escritório,1,2451.25,Loja E
2024-05-01,Home Theater Mini,TV e Áudio,6,2629.16,Loja A
2023-06-01,Aspirador XL,Eletrodomésticos,8,1308.34,Loja E
2023-11-21,Luminária Basic,Escritório,5,1193.65,Loja C
2023-08-26,Aspirador XL,Eletrodomésticos,8,774.1,Loja C
2023-04-12,Smartphone Mini,Celulares,2,2819.02,Loja B
2024-06-02,Geladeira Plus,Eletrodomésticos,3,3209.16,Loja E
2023-12-21,Soundbar Pro,TV e Áudio,4,2378.68,Loja A
2024-03-03,Organizador Gamer,Escritório,1,800.43,Loja C
2023-04-09,Soundbar Mini,TV e Áudio,9,4423.82,Loja E
2024-06-19,Home Theater Plus,TV e Áudio,2,4899.03,Loja E
2024-01-25,Geladeira Basic,Eletrodomésticos,4,505.81,Loja D
2023-11-24,Teclado XL,Informática,2,3156.54,Loja D
2024-01-02,Capa Basic,Celulares,6,4975.27,Loja E
2023-05-25,Aspirador Mini,Eletrodomésticos,7,1204.47,Loja A
2023-12-23,Mouse Plus,Informática,1,4083.61,Loja E
2023-07-23,Mouse Mini,Informática,9,1419.85,Loja D
2024-03-29,Caixa de Som Pro,TV e Áudio,2,4327.53,Loja C
2023-09-14,Notebook Gamer,Informática,1,1617.32,Loja B
2024-05-10,Teclado Gamer,Informática,1,707.51,Loja B
2023-12-05,Notebook Gamer,Informática,4,4695.35,Loja C
2023-12-29,Capa Plus,Celulares,4,2829.6,Loja D
2023-07-18,Carregador Pro,Celulares,9,4714.41,Loja C
2023-02-06,Capa Basic,Celulares,8,168.8,Loja B
2023-08-05,Home Theater Pro,TV e Áudio,1,3812.65,Loja C
2023-05-17,Teclado Mini,Informática,5,885.62,Loja A
2024-03-12,Mouse Plus,Informática,5,4931.47,Loja D
2024-01-23,Soundbar XL,TV e Áudio,2,1873.52,Loja D
2023-05-14,Cadeira Gamer,Escritório,5,517.64,Loja B
2024-04-07,Notebook Mini,Informática,9,2010.73,Loja B
2024-02-28,Mesa Plus,Escritório,10,1051.84,Loja D
2023-06-12,Mouse Gamer,Informática,6,2779.11,Loja E
2023-02-21,TV LED Basic,TV e Áudio,10,3995.6,Loja C
2024-03-15,Monitor Basic,Informática,2,125.21,Loja D
2024-03-08,Home Theater Pro,TV e Áudio,7,3552.97,Loja B
2024-04-14,TV LED Plus,TV e Áudio,4,1935.0,Loja C
2024-02-27,Organizador Plus,Escritório,4,68.86,Loja D
2024-01-12,Liquidificador Mini,Eletrodomésticos,4,3053.21,Loja E
2024-04-27,Soundbar Pro,TV e Áudio,4,1237.31,Loja D
2024-05-03,Cadeira Basic,Escritório,4,587.64,Loja E
2023-02-27,Webcam Basic,Informática,2,3188.34,Loja D
2023-06-22,Cadeira XL,Escritório,2,3292.58,Loja A
2023-01-18,Webcam Basic,Informática,1,3576.97,Loja E
2023-10-19,Caixa de Som XL,TV e Áudio,9,2757.14,Loja C
2024-05-02,Caixa de Som Gamer,TV e Áudio,6,1293.92,Loja A
2023-01-27,Geladeira Plus,Eletrodomésticos,2,3430.89,Loja D
2023-08-14,Luminária Gamer,Escritório,3,1299.82,Loja E
2023-09-05,Capa Basic,Celulares,4,1126.86,Loja C
2024-02-18,Aspirador Basic,Eletrodomésticos,4,1615.83,Loja A
2024-02-25,Fone Bluetooth Mini,Celulares,2,2561.78,Loja B
2024-04-06,Aspirador Gamer,Eletrodomésticos,7,3474.87,Loja D
2024-06-01,Home Theater Pro,TV e Áudio,3,758.03,Loja E
2023-03-04,Fone Bluetooth Basic,Celulares,4,1379.45,Loja C
2023-10-06,Smartphone Pro,Celulares,2,3932.0,Loja E
2023-10-27,Soundbar Basic,TV e Áudio,9,1883.9,Loja E
2023-04-04,Home Theater Basic,TV e Áudio,5,3701.41,Loja A
2024-01-01,Luminária Basic,Escritório,5,2841.34,Loja D
2023-05-05,Soundbar XL,TV e Áudio,2,4162.69,Loja E
2023-07-30,Mouse Basic,Informática,6,4625.78,Loja E
2023-08-02,Luminária Gamer,Escritório,1,4396.78,Loja D
2023-06-19,Webcam Mini,Informática,1,2587.46,Loja E
2023-10-28,Carregador Pro,Celulares,6,2761.18,Loja C
2023-01-16,Caixa de Som Plus,TV e Áudio,4,3214.2,Loja C
2024-04-12,Notebook XL,Informática,5,2149.35,Loja A
2023-12-05,Soundbar Gamer,TV e Áudio,2,867.58,Loja B
2024-01-11,Ventilador Mini,Eletrodomésticos,4,956.21,Loja D
2024-05-30,Cadeira Pro,Escritório,8,1569.45,Loja D
2024-01-12,Monitor Gamer,Informática,1,2857.99,Loja B
2024-01-20,Aspirador XL,Eletrodomésticos,6,4592.83,Loja B
2024-01-08,Home Theater Basic,TV e Áudio,4,1177.0,Loja A
2023-07-05,Cadeira XL,Escritório,8,813.54,Loja E
2024-04-09,Caixa de Som Mini,TV e Áudio,5,539.66,Loja C
2024-03-21,Organizador Pro,Escritório,9,2739.36,Loja B
2024-05-25,Monitor Plus,Informática,4,1087.32,Loja E
2023-11-09,Home Theater Pro,TV e Áudio,6,254.2,Loja C
2023-03-03,Fone Bluetooth Gamer,Celulares,8,2767.87,Loja B
2023-01-12,Caixa de Som XL,TV e Áudio,10,3004.91,Loja D
2024-03-10,Organizador Pro,Escritório,3,1424.5,Loja A
2023-04-12,Capa Mini,Celulares,3,2785.27,Loja C
2023-11-16,Carregador Basic,Celulares,1,79.92,Loja D
2023-10-17,Mouse Pro,Informática,7,1490.36,Loja D
2024-02-13,Mesa Gamer,Escritório,2,2302.58,Loja C
2023-08-14,Carregador Mini,Celulares,8,603.32,Loja B
2023-02-21,Monitor Gamer,Informática,5,2653.23,Loja A
2023-10-24,Smartphone Mini,Celulares,5,845.63,Loja B
2023-01-02,Teclado Plus,Informática,3,2997.59,Loja D
2024-02-28,Luminária Pro,Escritório,5,133.32,Loja A
2023-03-17,Webcam Plus,Informática,6,4280.08,Loja D
2023-12-04,Cadeira Mini,Escritório,7,2196.53,Loja A
2024-04-06,Notebook Mini,Informática,4,3835.22,Loja E
2023-07-20,Luminária Mini,Escritório,4,2282.66,Loja E
2023-10-16,Fone Bluetooth Basic,Celulares,7,1463.76,Loja B
2023-02-20,Mesa Plus,Escritório,10,3477.18,Loja A
2023-09-22,Home Theater Gamer,TV e Áudio,1,4880.58,Loja D
2023-05-07,Ventilador Mini,Eletrodomésticos,4,4775.41,Loja E
2023-06-01,Ventilador Basic,Eletrodomésticos,5,4521.43,Loja A
2023-09-03,TV LED Gamer,TV e Áudio,4,2132.9,Loja B
2023-11-22,Aspirador Plus,Eletrodomésticos,1,1050.37,Loja E
2023-11-08,Carregador Basic,Celulares,9,770.49,Loja D
2023-10-11,Organizador Plus,Escritório,5,92.6,Loja E
2023-01-27,Fone Bluetooth Basic,Celulares,8,4187.16,Loja A
2023-10-11,Ventilador Plus,Eletrodomésticos,3,3309.82,Loja C
2023-11-23,TV LED Basic,TV e Áudio,10,4044.44,Loja C
2024-02-17,Mesa Mini,Escritório,9,4740.48,Loja D
2024-03-02,Geladeira Basic,Eletrodomésticos,8,3497.31,Loja A
2024-04-09,Mesa Pro,Escritório,5,4013.78,Loja A
2023-02-13,Organizador Mini,Escritório,3,3453.44,Loja A
2024-04-11,Liquidificador Pro,Eletrodomésticos,6,445.37,Loja C
2023-03-13,Soundbar Pro,TV e Áudio,6,1086.7,Loja A
2023-05-31,Caixa de Som XL,TV e Áudio,10,1682.09,Loja A
2023-10-03,Caixa de Som Basic,TV e Áudio,8,3041.67,Loja A
2023-02-17,Mouse Gamer,Informática,5,3627.89,Loja D
2024-06-28,Liquidificador Pro,Eletrodomésticos,10,3191.97,Loja D
2023-11-10,Mesa Gamer,Escritório,1,4654.87,Loja C
2023-03-29,Geladeira Mini,Eletrodomésticos,9,4318.6,Loja D
2023-09-04,Liquidificador Basic,Eletrodomésticos,1,3737.91,Loja D
2023-03-02,Caixa de Som Plus,TV e Áudio,9,4156.7,Loja C
2024-05-18,Smartphone Plus,Celulares,4,1799.19,Loja B
2023-12-08,Teclado Gamer,Informática,5,525.71,Loja C
2023-07-15,Soundbar XL,TV e Áudio,2,4299.54,Loja E
2023-03-31,Mesa XL,Escritório,3,4471.36,Loja C
2023-12-25,Mesa Basic,Escritório,5,1825.87,Loja D
2023-12-30,Fone Bluetooth Mini,Celulares,8,533.1,Loja C
2023-07-21,Luminária XL,Escritório,10,1255.31,Loja E
2023-09-28,Caixa de Som Gamer,TV e Áudio,7,4546.36,Loja C
2023-08-03,TV LED Basic,TV e Áudio,4,1770.33,Loja E
2024-03-11,Soundbar Basic,TV e Áudio,8,2435.56,Loja C
2023-04-03,Smartphone Plus,Celulares,8,54.9,Loja B
2023-06-14,Fone Bluetooth Gamer,Celulares,2,3320.2,Loja C
2023-11-09,Smartphone Plus,Celulares,1,967.98,Loja D
2023-12-08,Capa Pro,Celulares,10,4158.85,Loja A
2023-01-07,Aspirador Basic,Eletrodomésticos,4,308.23,Loja C
2023-04-11,Fone Bluetooth Gamer,Celulares,4,4904.63,Loja B
2023-05-05,Capa Pro,Celulares,10,71.55,Loja B
2023-05-30,Geladeira Plus,Eletrodomésticos,4,1860.08,Loja E
2023-01-09,Fone Bluetooth Basic,Celulares,9,4092.98,Loja D
2023-02-13,Teclado Basic,Informática,5,4544.55,Loja B
2024-03-14,Aspirador Pro,Eletrodomésticos,1,2770.03,Loja B
2023-03-15,Webcam Pro,Informática,7,3113.35,Loja C
2024-02-15,Geladeira Plus,Eletrodomésticos,8,2798.44,Loja A
2023-05-28,Mesa Basic,Escritório,7,3229.75,Loja B
2023-08-10,Carregador Plus,Celulares,10,1619.6,Loja C
2024-02-03,TV LED XL,TV e Áudio,8,2102.23,Loja A
2023-01-22,Notebook Mini,Informática,10,425.46,Loja B
2023-10-10,Carregador Gamer,Celulares,2,2797.3,Loja B
2023-12-08,TV LED Gamer,TV e Áudio,2,1725.5,Loja E
2023-11-15,Aspirador Pro,Eletrodomésticos,2,2173.04,Loja A
2023-01-25,TV LED Plus,TV e Áudio,6,1927.05,Loja A
2023-02-24,Aspirador Plus,Eletrodomésticos,2,3837.43,Loja A
2024-03-05,Mesa Pro,Escritório,3,1555.95,Loja C
2023-12-15,Fone Bluetooth Gamer,Celulares,5,376.6,Loja B
2023-01-15,Monitor Basic,Informática,6,3938.54,Loja B
2024-01-01,Fone Bluetooth Pro,Celulares,1,3548.07,Loja B
2023-01-28,Teclado Mini,Informática,2,2252.25,Loja D
2024-03-03,Liquidificador Mini,Eletrodomésticos,3,4224.58,Loja C
2023-12-28,Teclado Gamer,Informática,4,573.76,Loja B
2023-05-13,Cadeira XL,Escritório,7,3856.66,Loja D
2023-08-18,Geladeira Pro,Eletrodomésticos,9,4612.37,Loja D
2023-12-22,Aspirador Plus,Eletrodomésticos,5,2348.39,Loja D
2024-01-18,Ventilador Pro,Eletrodomésticos,1,3833.81,Loja A
2024-02-06,Carregador Pro,Celulares,6,2981.36,Loja E
2023-10-21,Aspirador Mini,Eletrodomésticos,4,4610.56,Loja E
2024-01-09,Smartphone Pro,Celulares,6,1633.15,Loja B
2024-02-08,Monitor Basic,Informática,10,2262.75,Loja A
2023-06-12,Geladeira Basic,Eletrodomésticos,2,4038.25,Loja D
2023-09-29,Notebook Basic,Informática,6,4284.33,Loja C
2024-03-06,Aspirador Basic,Eletrodomésticos,3,2490.25,Loja D
2024-03-13,Webcam Mini,Informática,7,3260.28,Loja E
2023-09-30,Webcam XL,Informática,2,4433.79,Loja B
2023-12-07,Carregador Mini,Celulares,2,3898.93,Loja C
2024-01-24,Ventilador Mini,Eletrodomésticos,1,1300.07,Loja C
2023-02-19,Home Theater Basic,TV e Áudio,10,2321.01,Loja D
2024-05-01,Mesa Gamer,Escritório,10,2229.72,Loja C
2023-12-20,Teclado XL,Informática,5,1111.77,Loja C
2023-12-22,Ventilador Basic,Eletrodomésticos,6,1213.91,Loja E
2023-08-09,Capa Pro,Celulares,4,4940.38,Loja B
2023-05-26,Fone Bluetooth Mini,Celulares,1,3395.22,Loja C
2024-03-17,Notebook Pro,Informática,10,1542.67,Loja B
2024-02-08,Teclado Plus,Informática,5,2071.75,Loja B
2024-04-25,TV LED XL,TV e Áudio,1,4713.91,Loja A
2023-10-27,Luminária Gamer,Escritório,1,4618.41,Loja D
2023-11-28,Notebook XL,Informática,7,3255.51,Loja A
2023-10-26,Caixa de Som Pro,TV e Áudio,2,933.13,Loja C
